,Unnamed: 0,NP,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species
1185,1185,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,1024.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1186,1186,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,512.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1187,1187,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,256.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1188,1188,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,128.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1189,1189,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,64.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1190,1190,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,32.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1191,1191,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Shigella sonnei,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,water,16.0,8.0,12.0,12.0,37.0,2.0,Shigella,Shigella sonnei
1192,1192,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Salmonella typhimurium,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,meat,1024.0,8.0,12.0,6.0,37.0,2.0,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium
1193,1193,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Salmonella typhimurium,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,meat,512.0,8.0,12.0,6.0,37.0,2.0,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium
1194,1194,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Salmonella typhimurium,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,meat,256.0,8.0,12.0,6.0,37.0,2.0,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium
1195,1195,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,1024.0,8.0,12.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1196,1196,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Streptococcus mutans,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,carious dentine,1024.0,8.0,12.0,24.0,37.0,2.0,Streptococcus,Streptococcus mutans
1197,1197,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Streptococcus mutans,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,carious dentine,512.0,8.0,12.0,24.0,37.0,2.0,Streptococcus,Streptococcus mutans
1198,1198,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Streptococcus mutans,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,carious dentine,256.0,8.0,12.0,24.0,37.0,2.0,Streptococcus,Streptococcus mutans
1199,1199,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Streptococcus mutans,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,carious dentine,128.0,8.0,12.0,24.0,37.0,2.0,Streptococcus,Streptococcus mutans
1200,1200,Ag,green_synthesis using Acinetobacter calcoaceticus,spherical,disc_diffusion,Streptococcus mutans,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,carious dentine,64.0,8.0,12.0,24.0,37.0,2.0,Streptococcus,Streptococcus mutans
1201,1201,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,5.0,15.0,20.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1202,1202,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,5.0,15.0,20.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1203,1203,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,5.0,15.0,20.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1204,1204,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Candida albicans,24.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Fungi,pathogenic,f,mouth,5.0,15.0,20.0,48.0,37.0,2.0,Candida,Candida albicans
1205,1205,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,5.0,15.0,20.0,0.16,30.0,1.0,Bacillus,Bacillus subtilis
1206,1206,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,10.0,15.0,20.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1207,1207,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,10.0,15.0,20.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1208,1208,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,10.0,15.0,20.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1209,1209,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Candida albicans,24.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Fungi,pathogenic,f,mouth,10.0,15.0,20.0,48.0,37.0,2.0,Candida,Candida albicans
1210,1210,Ag,green_synthesis from  Eurotium cristatum,spherical,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10.0,15.0,20.0,0.16,30.0,1.0,Bacillus,Bacillus subtilis
1211,1211,Ag,green synthesis using fig ,spherical,ZOI,Staphylococcus aureus,18.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,30.0,4.0,36.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1212,1212,Ag,green synthesis using fig ,spherical,ZOI,Streptococcus pyogenes,18.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,pathogenic,p,mouth,30.0,4.0,36.0,24.0,37.0,2.0,Streptococcus,Streptococcus pyogenes
1213,1213,Ag,green synthesis using fig ,spherical,ZOI,Escherichia coli,18.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,30.0,4.0,36.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1214,1214,Ag,green green synthesis using commiphora myrrh,spherical,ZOI,Staphylococcus aureus,18.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,30.0,6.0,30.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1215,1215,Ag,green green synthesis using commiphora myrrh,spherical,ZOI,Pseudomonas aeruginosa,18.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,30.0,6.0,30.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1216,1216,Ag,green green synthesis using commiphora myrrh,spherical,ZOI,Escherichia coli,18.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,30.0,6.0,30.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1217,1217,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Enterococcus faecium,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,opportunistic pathogen,p,blood,62.5,1.0,40.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecium
1218,1218,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,62.5,1.0,40.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1219,1219,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus haemolyticus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,non-pathogenic,p,skin,62.5,1.0,40.0,24.0,35.0,2.0,Staphylococcus,Staphylococcus haemolyticus
1220,1220,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Citrobacter braakii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,62.5,1.0,40.0,24.0,37.0,2.0,Citrobacter,Citrobacter braakii
1221,1221,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,62.5,1.0,40.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1222,1222,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,62.5,1.0,40.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1223,1223,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Stenotrophomonas maltophilia,24.0,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Bacteria,opportunistic pathogen,n,soil,62.5,1.0,40.0,24.0,35.0,2.0,Stenotrophomonas,Stenotrophomonas maltophilia
1224,1224,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,62.5,1.0,40.0,24.0,30.0,2.0,Klebsiella,Klebsiella pneumoniae
1225,1225,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Enterococcus faecium,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,opportunistic pathogen,p,blood,125.0,1.0,40.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecium
1226,1226,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,125.0,1.0,40.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1227,1227,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus haemolyticus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,non-pathogenic,p,skin,125.0,1.0,40.0,24.0,35.0,2.0,Staphylococcus,Staphylococcus haemolyticus
1228,1228,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Citrobacter braakii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,125.0,1.0,40.0,24.0,37.0,2.0,Citrobacter,Citrobacter braakii
1229,1229,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,125.0,1.0,40.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1230,1230,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,125.0,1.0,40.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1231,1231,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Stenotrophomonas maltophilia,24.0,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Bacteria,opportunistic pathogen,n,soil,125.0,1.0,40.0,24.0,35.0,2.0,Stenotrophomonas,Stenotrophomonas maltophilia
1232,1232,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,125.0,1.0,40.0,24.0,30.0,2.0,Klebsiella,Klebsiella pneumoniae
1233,1233,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Enterococcus faecium,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,opportunistic pathogen,p,blood,250.0,1.0,40.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecium
1234,1234,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,250.0,1.0,40.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1235,1235,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus haemolyticus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,non-pathogenic,p,skin,250.0,1.0,40.0,24.0,35.0,2.0,Staphylococcus,Staphylococcus haemolyticus
1236,1236,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Citrobacter braakii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,250.0,1.0,40.0,24.0,37.0,2.0,Citrobacter,Citrobacter braakii
1237,1237,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,250.0,1.0,40.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1238,1238,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,250.0,1.0,40.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1239,1239,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Stenotrophomonas maltophilia,24.0,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Bacteria,opportunistic pathogen,n,soil,250.0,1.0,40.0,24.0,35.0,2.0,Stenotrophomonas,Stenotrophomonas maltophilia
1240,1240,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,250.0,1.0,40.0,24.0,30.0,2.0,Klebsiella,Klebsiella pneumoniae
1241,1241,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Enterococcus faecium,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,opportunistic pathogen,p,blood,500.0,1.0,40.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecium
1242,1242,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,500.0,1.0,40.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1243,1243,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus haemolyticus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,non-pathogenic,p,skin,500.0,1.0,40.0,24.0,35.0,2.0,Staphylococcus,Staphylococcus haemolyticus
1244,1244,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Citrobacter braakii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,500.0,1.0,40.0,24.0,37.0,2.0,Citrobacter,Citrobacter braakii
1245,1245,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,500.0,1.0,40.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1246,1246,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,500.0,1.0,40.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1247,1247,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Stenotrophomonas maltophilia,24.0,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Bacteria,opportunistic pathogen,n,soil,500.0,1.0,40.0,24.0,35.0,2.0,Stenotrophomonas,Stenotrophomonas maltophilia
1248,1248,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,500.0,1.0,40.0,24.0,30.0,2.0,Klebsiella,Klebsiella pneumoniae
1249,1249,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Enterococcus faecium,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,opportunistic pathogen,p,blood,1000.0,1.0,40.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecium
1250,1250,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,1000.0,1.0,40.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1251,1251,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Staphylococcus haemolyticus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,non-pathogenic,p,skin,1000.0,1.0,40.0,24.0,35.0,2.0,Staphylococcus,Staphylococcus haemolyticus
1252,1252,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Citrobacter braakii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,1000.0,1.0,40.0,24.0,37.0,2.0,Citrobacter,Citrobacter braakii
1253,1253,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,1000.0,1.0,40.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1254,1254,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,1000.0,1.0,40.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1255,1255,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Stenotrophomonas maltophilia,24.0,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Bacteria,opportunistic pathogen,n,soil,1000.0,1.0,40.0,24.0,35.0,2.0,Stenotrophomonas,Stenotrophomonas maltophilia
1256,1256,Ag,green synthesis using origanum ehrenbergii,pseudo-spherical,ZOI,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,1000.0,1.0,40.0,24.0,30.0,2.0,Klebsiella,Klebsiella pneumoniae
1257,1257,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,100.0,20.0,20.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1258,1258,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,100.0,20.0,20.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1259,1259,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,100.0,20.0,20.0,48.0,37.0,2.0,Escherichia,Escherichia coli
1260,1260,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,100.0,20.0,20.0,24.0,37.0,2.0,Pseudomonas,Pseudomonas aeruginosa
1261,1261,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,100.0,20.0,20.0,24.0,37.0,2.0,Staphylococcus,Staphylococcus aureus
1262,1262,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Enterococcus faecalis,24.0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Bacteria,pathogenic,p,urine,100.0,20.0,20.0,24.0,37.0,2.0,Enterococcus,Enterococcus faecalis
1263,1263,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Enterobacter cloacae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,water,100.0,20.0,20.0,12.0,30.0,2.0,Enterobacter,Enterobacter cloacae
1264,1264,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Citrobacter freundii,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,urine,100.0,20.0,20.0,6.0,37.0,2.0,Citrobacter,Citrobacter freundii
1265,1265,Ag,green synthesis using phyllanthus niruri ,spherical,ZOI,Salmonella typhi,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,blood,100.0,20.0,20.0,168.0,37.0,2.0,Salmonella,Salmonella enterica subsp. enterica serovar Typhi
