,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level
11247,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,37.0,2
11248,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,36.0,2
11249,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11250,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11251,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11252,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11253,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,36.0,2
11254,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11255,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
11256,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11257,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,12.0,24.0,48.0,37.0,2
11258,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11259,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,24.0,36.0,72.0,37.0,2
11260,Green synthesis using Spirogyra varians,spherical_quasi,MBC,Staphylococcus aureus,31.3,35.0,0.0,1.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11261,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,4.0,8.0,24.0,37.0,2
11262,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11263,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11264,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11265,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,37.0,2
11266,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,36.0,2
11267,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11268,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11269,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11270,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11271,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,36.0,2
11272,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11273,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
11274,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11275,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,12.0,24.0,48.0,37.0,2
11276,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11277,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,24.0,36.0,72.0,37.0,2
11278,Green synthesis using Areca catechu L. nut,spherical,MIC,Staphylococcus aureus,10.0,20.0,0.0,4.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11279,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,4.0,8.0,24.0,37.0,2
11280,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11281,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11282,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11283,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,37.0,2
11284,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,36.0,2
11285,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11286,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11287,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11288,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11289,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,36.0,2
11290,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11291,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
11292,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11293,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,12.0,24.0,48.0,37.0,2
11294,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11295,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,24.0,36.0,72.0,37.0,2
11296,Green synthesis using Areca catechu L. nut,spherical,MBC,Staphylococcus aureus,10.0,20.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11297,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,4.0,8.0,24.0,37.0,2
11298,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11299,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11300,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11301,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,37.0,2
11302,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,36.0,2
11303,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11304,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11305,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11306,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11307,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,36.0,2
11308,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11309,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
11310,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11311,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,12.0,24.0,48.0,37.0,2
11312,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11313,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,24.0,36.0,72.0,37.0,2
11314,Chemical synthesis using gum kondagogu,spherical,MIC,Staphylococcus aureus,1.4,7.6,0.0,10.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11315,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,4.0,8.0,24.0,37.0,2
11316,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11317,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11318,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11319,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,37.0,2
11320,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,18.0,24.0,36.0,2
11321,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11322,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
11323,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2
11324,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11325,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,36.0,2
11326,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11327,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
11328,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11329,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,12.0,24.0,48.0,37.0,2
11330,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,18.0,24.0,48.0,37.0,2
11331,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,24.0,36.0,72.0,37.0,2
11332,Chemical synthesis using gum kondagogu,spherical,MBC,Staphylococcus aureus,1.4,7.6,0.0,12.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,18.0,24.0,48.0,37.0,2
11333,Green synthesis using Jatropha integerrima,spherical,MIC,Staphylococcus aureus,17.0,45.0,0.0,5.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,4.0,8.0,24.0,37.0,2
11334,Green synthesis using Jatropha integerrima,spherical,MIC,Staphylococcus aureus,17.0,45.0,0.0,5.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,6.0,24.0,48.0,37.0,2
